sec_since_tagon,latitude,longitude,satellites,residual,time_error,tag
266960,32.858,-118.9036,10,11.4,-0.4,Zica-20180330-173188
268571,32.8535,-118.9077,8,11.5,-1.1,Zica-20180330-173188
270205,32.8504,-118.9022,8,10,-1.2,Zica-20180330-173188
271452,32.8512,-118.8983,7,10.4,0.2,Zica-20180330-173188
275476,32.8316,-118.9209,4,0.3,0.5,Zica-20180330-173188
276108,32.8278,-118.9274,4,0.4,-0.3,Zica-20180330-173188
277464,32.8263,-118.9365,5,8.3,0.5,Zica-20180330-173188
279132,32.8238,-118.948,5,4.8,0.1,Zica-20180330-173188
280573,32.8211,-118.9586,6,9.2,0.4,Zica-20180330-173188
281233,32.8178,-118.9594,4,0.5,0.3,Zica-20180330-173188
284959,32.8081,-118.9797,6,4.5,0.2,Zica-20180330-173188
286207,32.7988,-118.987,7,8,0,Zica-20180330-173188
287615,32.7989,-118.9924,4,0.2,0.2,Zica-20180330-173188
288942,32.8027,-119.0011,5,2.1,-0.3,Zica-20180330-173188
289916,32.804,-119.0064,4,0.1,-0.4,Zica-20180330-173188
291622,32.802,-118.9984,6,10.3,0.2,Zica-20180330-173188
296136,32.7864,-118.9721,7,16.3,-0.3,Zica-20180330-173188
301100,32.777,-119.0014,5,4.6,-0.2,Zica-20180330-173188
303090,32.7764,-119.0299,5,19.6,0,Zica-20180330-173188
305377,32.7806,-119.0563,4,0.2,0.1,Zica-20180330-173188
308516,32.7836,-119.0366,5,1.3,0.5,Zica-20180330-173188
314279,32.7993,-119.0266,4,0.5,0.2,Zica-20180330-173188
314902,32.7965,-119.0306,4,0.2,0.6,Zica-20180330-173188
316509,32.8075,-119.0356,4,0.1,-0.1,Zica-20180330-173188
318147,32.8113,-119.0451,5,10.2,0.4,Zica-20180330-173188
320246,32.8228,-119.0493,5,4.5,0.4,Zica-20180330-173188
321488,32.825,-119.046,5,9.3,0.6,Zica-20180330-173188
326697,32.7998,-119.0421,4,0.1,0.3,Zica-20180330-173188
327800,32.792,-119.0466,5,5.6,-0,Zica-20180330-173188
328624,32.7872,-119.0508,5,3.6,0.4,Zica-20180330-173188
329936,32.7909,-119.057,5,15.8,-0.1,Zica-20180330-173188
332007,32.7872,-119.0565,7,11.8,0.6,Zica-20180330-173188
336051,32.7917,-119.0652,4,2.7,-0.1,Zica-20180330-173188
340168,32.7775,-119.0845,5,7.9,0.4,Zica-20180330-173188
341621,32.7726,-119.0888,5,2.9,0.3,Zica-20180330-173188
342976,32.7711,-119.0912,5,6.4,0.5,Zica-20180330-173188
347190,32.7672,-119.0997,5,9.6,-0.1,Zica-20180330-173188
348974,32.7669,-119.0908,5,0.5,-0.2,Zica-20180330-173188
350558,32.7698,-119.0836,4,0.8,0.3,Zica-20180330-173188
351663,32.7749,-119.0816,5,1.2,0.2,Zica-20180330-173188
355618,32.7765,-119.0545,7,14.5,-0.8,Zica-20180330-173188
356932,32.7807,-119.0364,7,15.8,-1.3,Zica-20180330-173188
358694,32.7868,-119.021,6,7.4,-0.1,Zica-20180330-173188
360371,32.7986,-119.006,4,0.4,0.2,Zica-20180330-173188
362109,32.8071,-118.9987,4,0.8,-0.2,Zica-20180330-173188
369074,32.7502,-118.9939,4,0.1,0.7,Zica-20180330-173188
370012,32.7409,-118.989,4,0.5,0.6,Zica-20180330-173188
371326,32.7336,-118.9814,6,5.1,0.1,Zica-20180330-173188
372412,32.725,-118.9672,5,5.5,0.3,Zica-20180330-173188
373673,32.7151,-118.9553,5,4.3,-0,Zica-20180330-173188
377587,32.7007,-118.9125,4,0.4,0,Zica-20180330-173188
380696,32.7021,-118.9023,4,0.9,-0,Zica-20180330-173188
382568,32.7187,-118.9014,6,11.1,0.3,Zica-20180330-173188
383687,32.7321,-118.901,5,3,0.2,Zica-20180330-173188
398726,32.8617,-118.9813,4,0.1,0.6,Zica-20180330-173188
399662,32.8583,-118.985,4,0.8,-0.1,Zica-20180330-173188
403097,32.8651,-118.9989,4,0.3,-0.2,Zica-20180330-173188
407105,32.8726,-119.0116,4,1.3,0,Zica-20180330-173188
408605,32.8768,-119.0176,9,10.8,0.4,Zica-20180330-173188
409672,32.8814,-119.026,8,14.2,0.2,Zica-20180330-173188
411244,32.8767,-119.0287,6,3.4,-0.2,Zica-20180330-173188
412986,32.8741,-119.0338,6,1.3,0.1,Zica-20180330-173188
414845,32.8769,-119.0346,5,0.4,0.1,Zica-20180330-173188
416472,32.8902,-119.0319,4,0.8,0.7,Zica-20180330-173188
417552,32.8848,-119.0336,4,0.9,-0.2,Zica-20180330-173188
419294,32.8867,-119.0346,5,7.7,0.1,Zica-20180330-173188
421141,32.8912,-119.0354,4,1.8,-0.6,Zica-20180330-173188
422078,32.8884,-119.0409,4,0.4,-0.3,Zica-20180330-173188
427511,32.8997,-119.0558,5,6.8,0.2,Zica-20180330-173188
428898,32.9066,-119.0596,4,0.3,0.2,Zica-20180330-173188
430517,32.9061,-119.068,5,1.4,0.1,Zica-20180330-173188
432068,32.9096,-119.0783,4,0.2,-0.1,Zica-20180330-173188
432681,32.912,-119.084,4,1.1,-0.1,Zica-20180330-173188
438041,32.8695,-119.1407,5,2.1,-0,Zica-20180330-173188
439943,32.8624,-119.1586,4,0.1,0.6,Zica-20180330-173188
443229,32.8871,-119.1833,6,8.8,0.3,Zica-20180330-173188
445376,32.906,-119.1919,5,11.7,-0.3,Zica-20180330-173188
451877,32.9659,-119.1897,5,3.4,-0.9,Zica-20180330-173188
455466,33.0024,-119.1664,4,3.3,-1.1,Zica-20180330-173188
456780,33.0128,-119.1608,5,9.1,-1,Zica-20180330-173188
461789,33.0168,-119.1345,6,15.5,-0.4,Zica-20180330-173188
463028,33.0241,-119.1194,5,10.5,-0.5,Zica-20180330-173188
463620,33.0301,-119.1155,5,17.9,-1,Zica-20180330-173188
465726,33.0362,-119.0917,4,0.2,-0.9,Zica-20180330-173188
466863,33.0342,-119.0796,5,7.1,-1.2,Zica-20180330-173188
470567,33.0255,-119.078,5,1.2,-0.8,Zica-20180330-173188
471186,33.0237,-119.0696,5,3.5,-1.1,Zica-20180330-173188
472138,33.0225,-119.0569,5,10.7,-1,Zica-20180330-173188
473533,33.0208,-119.0452,5,3.7,-1.1,Zica-20180330-173188
476193,33.0182,-119.0237,5,3,-0.8,Zica-20180330-173188
476902,33.0169,-119.0219,4,0.3,-1.3,Zica-20180330-173188
481396,33.0128,-118.9834,5,8.1,-1.3,Zica-20180330-173188
482056,33.0109,-118.9746,4,0.4,-0.6,Zica-20180330-173188
482761,33.0072,-118.966,6,3.3,-1,Zica-20180330-173188
484590,33.0011,-118.9405,6,14.5,-0.5,Zica-20180330-173188
487321,32.9825,-118.9273,4,0.8,-1.2,Zica-20180330-173188
490232,32.9537,-118.9091,5,9.1,-0.7,Zica-20180330-173188
494121,32.94,-118.8893,5,8.8,-1.7,Zica-20180330-173188
494914,32.9287,-118.884,4,0.4,-2.3,Zica-20180330-173188
495528,32.919,-118.8806,5,2.1,-0.7,Zica-20180330-173188
497161,32.907,-118.878,7,8.3,-2,Zica-20180330-173188
500698,32.8899,-118.8812,6,15.4,-0.9,Zica-20180330-173188
501307,32.8849,-118.8792,6,3.4,-0.8,Zica-20180330-173188
505366,32.8438,-118.8642,6,10.4,-0.4,Zica-20180330-173188
505987,32.8413,-118.8595,6,5.3,-1.2,Zica-20180330-173188
507006,32.8343,-118.8563,5,0.6,-1.3,Zica-20180330-173188
508441,32.8297,-118.8489,4,0.5,-0.2,Zica-20180330-173188
509768,32.8217,-118.8483,5,2.2,-0.3,Zica-20180330-173188
514992,32.8159,-118.826,6,5.6,-0.4,Zica-20180330-173188
515897,32.819,-118.823,5,5.2,-1,Zica-20180330-173188
517443,32.8118,-118.8192,4,3.4,-1.4,Zica-20180330-173188
520744,32.8161,-118.8318,4,0.6,-0.6,Zica-20180330-173188
535561,32.751,-118.8844,4,0.3,-0.9,Zica-20180330-173188
538875,32.7487,-118.8747,4,0.1,-1.1,Zica-20180330-173188
577963,32.8582,-119.0387,4,0.1,-0.7,Zica-20180330-173188
580505,32.8656,-119.0353,4,1.1,-2.3,Zica-20180330-173188
585961,32.8427,-119.0047,4,2.6,-1.5,Zica-20180330-173188
589263,32.8359,-118.9884,4,0.1,-0.9,Zica-20180330-173188
632826,32.8814,-118.9631,4,0.6,-0.4,Zica-20180330-173188
637233,32.9001,-118.9271,4,0.1,-1,Zica-20180330-173188
665405,32.803,-119.0182,4,0.5,-0.6,Zica-20180330-173188
666892,32.7993,-119.006,4,1.4,-1.2,Zica-20180330-173188
669905,32.7877,-118.9871,4,0.4,-1.1,Zica-20180330-173188
683041,32.8188,-119.0201,4,0.7,-0.4,Zica-20180330-173188
700695,32.8622,-119.0124,4,0.7,-0.7,Zica-20180330-173188
704701,32.8582,-118.9961,4,1,-0.7,Zica-20180330-173188
717303,32.7959,-119.0505,4,0.2,-2.8,Zica-20180330-173188
782109,32.7991,-118.9724,4,0.2,-1.2,Zica-20180330-173188
813013,32.7767,-118.923,5,9.4,-0.3,Zica-20180330-173188
826794,32.7179,-118.8997,4,0.5,-1.1,Zica-20180330-173188
836538,32.7143,-118.9345,4,0.1,-0.8,Zica-20180330-173188
840260,32.7153,-118.9075,4,0.4,-0.8,Zica-20180330-173188
843155,32.7061,-118.8733,5,14.2,-1.1,Zica-20180330-173188
847724,32.7097,-118.8554,5,10.6,-0.2,Zica-20180330-173188
866223,32.65,-118.8134,4,0.7,-2.2,Zica-20180330-173188
867797,32.6683,-118.8016,4,0.3,-0.6,Zica-20180330-173188
924701,32.8682,-119.0294,4,0.1,-0.9,Zica-20180330-173188
971745,32.8515,-119.0699,4,0.4,-0.4,Zica-20180330-173188
978512,32.8527,-119.0194,4,0.2,-0.1,Zica-20180330-173188
996790,32.8424,-119.0211,4,0.4,-0.3,Zica-20180330-173188
1014006,32.8474,-119.0135,4,0.2,-0.8,Zica-20180330-173188
1023476,32.8309,-119.0385,4,0.2,-0.1,Zica-20180330-173188
1039621,32.865,-118.9795,4,0.1,-0.4,Zica-20180330-173188
1043295,32.8844,-118.9407,4,0.6,-0.3,Zica-20180330-173188
1047069,32.8868,-118.9594,4,0.4,-0.1,Zica-20180330-173188
1060261,32.8644,-119.0194,4,0.2,-0.4,Zica-20180330-173188
1064755,32.8549,-119.0215,4,1.1,-0.6,Zica-20180330-173188
1070242,32.8405,-119.0693,4,1.8,-0.9,Zica-20180330-173188
1074179,32.8424,-119.1002,4,0.9,-0.5,Zica-20180330-173188
1076950,32.8449,-119.1326,4,0.6,-0.6,Zica-20180330-173188
1078151,32.843,-119.128,4,0.2,-1.1,Zica-20180330-173188
1081059,32.8398,-119.1244,5,2.1,-0.2,Zica-20180330-173188
1082520,32.8512,-119.1323,4,0.5,-0.5,Zica-20180330-173188
1090167,32.8995,-119.1203,4,0.2,-0.2,Zica-20180330-173188
1095588,32.8765,-119.1129,4,0.1,-0.3,Zica-20180330-173188
1096809,32.879,-119.0999,5,1.3,-0.9,Zica-20180330-173188
1097880,32.882,-119.0893,4,0.4,-0.9,Zica-20180330-173188
1098785,32.873,-119.0853,4,1,-0.8,Zica-20180330-173188
1103121,32.8684,-119.0717,4,0.1,-0.2,Zica-20180330-173188
1117904,32.8776,-119.0176,6,8.1,-0.6,Zica-20180330-173188
1128206,32.8401,-119.0029,6,5.9,-0.2,Zica-20180330-173188
1129397,32.8352,-118.999,6,10.1,-0.5,Zica-20180330-173188
1131307,32.8301,-118.9899,4,0.5,-0.4,Zica-20180330-173188
1132629,32.8234,-118.9846,4,0.5,-1,Zica-20180330-173188
1133546,32.8234,-118.9847,4,0.2,-0.3,Zica-20180330-173188
1137454,32.8329,-119.0001,5,5.9,-0.8,Zica-20180330-173188
1141988,32.8281,-119.0039,4,0.3,-0.6,Zica-20180330-173188
1147600,32.8353,-118.9784,4,0.1,-0.6,Zica-20180330-173188
1149938,32.8446,-118.9578,4,0.4,-0.5,Zica-20180330-173188
1152367,32.8424,-118.9676,4,0.2,-0.6,Zica-20180330-173188
1156944,32.8189,-118.9601,5,2.5,-0.1,Zica-20180330-173188
1157525,32.8182,-118.9648,4,1.5,-0.3,Zica-20180330-173188
1164540,32.842,-118.9889,4,0.3,-0.9,Zica-20180330-173188
1167666,32.8456,-118.9871,4,0.7,-0.6,Zica-20180330-173188
1173142,32.8336,-119.0071,4,0.1,-0.5,Zica-20180330-173188
1176954,32.8248,-119.0056,5,3.1,-0.1,Zica-20180330-173188
1178737,32.8042,-119.0032,5,1.6,-0.6,Zica-20180330-173188
1181653,32.8096,-118.9929,7,9,-0.9,Zica-20180330-173188
1182244,32.8104,-118.985,8,9.1,-0.9,Zica-20180330-173188
1183400,32.8165,-118.976,7,14.4,-0.1,Zica-20180330-173188
1183991,32.8211,-118.9728,6,4.6,-1.6,Zica-20180330-173188
1189835,32.8407,-118.9786,5,15.2,-1.1,Zica-20180330-173188
1191300,32.8455,-118.9838,6,11,-1.6,Zica-20180330-173188
1194165,32.8502,-118.9923,8,13.8,-1.9,Zica-20180330-173188
1196343,32.8492,-119.0105,5,8.2,-1.7,Zica-20180330-173188
1198099,32.85,-119.0193,6,5.9,-1,Zica-20180330-173188
1199490,32.8513,-119.0251,6,7.6,-0.2,Zica-20180330-173188
1206420,32.8652,-119.012,7,11.1,-0.6,Zica-20180330-173188
1207985,32.8755,-119.0008,6,10.2,-0,Zica-20180330-173188
1211911,32.8926,-118.9839,6,10.3,0,Zica-20180330-173188
1213392,32.8879,-118.9581,7,10.1,-0.2,Zica-20180330-173188
1214703,32.8888,-118.9454,6,13.6,-0.2,Zica-20180330-173188
1216580,32.8951,-118.9289,6,9.6,-0.6,Zica-20180330-173188
1218024,32.8988,-118.9163,7,11.9,-0.5,Zica-20180330-173188
1219649,32.8904,-118.9061,6,5.4,-0.2,Zica-20180330-173188
1221320,32.8817,-118.9029,6,13.4,-0.4,Zica-20180330-173188
1222881,32.8745,-118.9008,4,1.7,-0.1,Zica-20180330-173188
1227190,32.8582,-118.8981,5,4.3,-0.6,Zica-20180330-173188
1228452,32.8539,-118.9069,5,7.5,-0.9,Zica-20180330-173188
1229546,32.8539,-118.9037,5,17.4,-0.1,Zica-20180330-173188
1231308,32.8454,-118.8953,4,0.6,-1,Zica-20180330-173188
1232780,32.8417,-118.8865,8,16.9,-0.5,Zica-20180330-173188
1233495,32.836,-118.8921,6,3.2,-0.2,Zica-20180330-173188
1238286,32.8657,-118.9073,7,5.3,-0.4,Zica-20180330-173188
1238909,32.8675,-118.9195,4,1.2,-0.1,Zica-20180330-173188
1239486,32.863,-118.9179,6,10.1,-0.2,Zica-20180330-173188
1240518,32.8623,-118.9287,5,6,-0.4,Zica-20180330-173188
1241181,32.8593,-118.9327,5,16,-0.6,Zica-20180330-173188
1242136,32.8569,-118.9398,7,5.4,-0,Zica-20180330-173188
1243224,32.853,-118.9523,5,11.3,-0.2,Zica-20180330-173188
1244515,32.8491,-118.9635,5,1.5,-0.8,Zica-20180330-173188
1245440,32.8446,-118.9706,5,4,-0.8,Zica-20180330-173188
1250589,32.8479,-118.9996,6,18.9,-0.6,Zica-20180330-173188
1251964,32.8418,-119.0039,5,3.4,-0.8,Zica-20180330-173188
1254481,32.8305,-119.0092,5,4.1,-0.7,Zica-20180330-173188
1255564,32.8209,-119.0146,5,1,-0.1,Zica-20180330-173188
1256461,32.8144,-119.0139,5,1.4,-0.3,Zica-20180330-173188
1257312,32.8102,-119.0148,6,7.4,-0.8,Zica-20180330-173188
1261677,32.8064,-119.013,5,5.6,-0.3,Zica-20180330-173188
1265184,32.7968,-119.0378,4,1.6,-0.1,Zica-20180330-173188
1266488,32.8001,-119.0426,7,7.8,-0.9,Zica-20180330-173188
1267808,32.8054,-119.0461,9,7.8,-0.8,Zica-20180330-173188
1273681,32.8068,-119.0267,5,3.2,-0.5,Zica-20180330-173188
1275006,32.7982,-119.0264,5,6.8,-0.3,Zica-20180330-173188
1276573,32.7933,-119.0226,5,1.5,-1.1,Zica-20180330-173188
1278050,32.7938,-119.0166,6,4.4,-0.3,Zica-20180330-173188
1279719,32.7962,-119.0121,6,18.7,-0.9,Zica-20180330-173188
1281306,32.799,-119.0083,7,11.9,-0.9,Zica-20180330-173188
1282752,32.8038,-119.0049,7,10.4,0.1,Zica-20180330-173188
1286850,32.8173,-118.9964,5,6.6,-0.1,Zica-20180330-173188
1288127,32.8188,-118.986,6,17.9,-0,Zica-20180330-173188
1289651,32.821,-118.9808,5,5.7,-0.2,Zica-20180330-173188
1291443,32.8314,-118.969,8,17.2,-0.1,Zica-20180330-173188
1292706,32.8342,-118.9649,6,14.9,-0.3,Zica-20180330-173188
1297959,32.8291,-118.9518,6,0.7,-0.3,Zica-20180330-173188
1300810,32.8174,-118.9446,7,4.9,-0.4,Zica-20180330-173188
1302373,32.8206,-118.9396,7,8.1,-0.8,Zica-20180330-173188
1303389,32.8217,-118.9407,4,0.2,-0.2,Zica-20180330-173188
1306690,32.8364,-118.9536,6,3.2,-0.2,Zica-20180330-173188
1311846,32.8472,-118.981,7,9.3,0,Zica-20180330-173188
1313352,32.8515,-118.9835,6,8.8,-0.7,Zica-20180330-173188
1314779,32.8531,-118.9897,6,16.2,-0.5,Zica-20180330-173188
1316618,32.8543,-118.9962,5,0.5,0,Zica-20180330-173188
1318375,32.8506,-118.989,6,6.2,0,Zica-20180330-173188
1319869,32.8475,-118.9883,7,9.8,-0.1,Zica-20180330-173188
1321399,32.8397,-118.9866,7,27,-0.3,Zica-20180330-173188
1322933,32.8327,-118.9874,5,0.9,0.1,Zica-20180330-173188
1323759,32.8294,-118.9877,6,6.7,-0,Zica-20180330-173188
1328008,32.8327,-118.9759,4,1,-0.8,Zica-20180330-173188
1328754,32.8379,-118.9754,5,7.3,-0.2,Zica-20180330-173188
1329747,32.8401,-118.9763,6,12.6,-0.6,Zica-20180330-173188
1330783,32.8473,-118.9759,4,17.1,0.1,Zica-20180330-173188
1332366,32.847,-118.9792,7,10,-0.7,Zica-20180330-173188
1336683,32.8522,-119.005,6,9.7,-0.8,Zica-20180330-173188
1338366,32.8496,-119.0164,6,6.3,-0.2,Zica-20180330-173188
1339558,32.8469,-119.0234,5,4.4,-0.2,Zica-20180330-173188
1340571,32.8446,-119.0285,5,4,-0.2,Zica-20180330-173188
1341434,32.8416,-119.03,6,1.7,-0.7,Zica-20180330-173188
1342166,32.8405,-119.0332,5,1.7,0.1,Zica-20180330-173188
1343350,32.8431,-119.0289,6,8.1,-0.5,Zica-20180330-173188
1347277,32.8393,-119.0434,6,11.6,-0.2,Zica-20180330-173188
1349030,32.8335,-119.0467,5,7.7,0.1,Zica-20180330-173188
1350246,32.835,-119.0426,7,7.8,-1.4,Zica-20180330-173188
1351721,32.8426,-119.038,9,8,-2.3,Zica-20180330-173188
1352888,32.8473,-119.0363,7,11.9,-2.4,Zica-20180330-173188
1353668,32.8497,-119.0299,7,6.3,-2.5,Zica-20180330-173188
1357652,32.8548,-119.0092,5,4.4,-0.9,Zica-20180330-173188
1358760,32.8491,-119.0003,8,6.8,-1.2,Zica-20180330-173188
1359603,32.836,-118.9896,7,8,-1.1,Zica-20180330-173188
1360900,32.8264,-118.9935,5,5.5,-1,Zica-20180330-173188
1362635,32.8189,-119.0071,7,9.7,-1.2,Zica-20180330-173188
1366003,32.8136,-119.0236,6,14.4,-1.9,Zica-20180330-173188
1368359,32.7953,-119.0419,6,4.9,-0.9,Zica-20180330-173188
1370813,32.7769,-119.0745,5,4.1,-1.4,Zica-20180330-173188
1371824,32.772,-119.0825,5,6.6,-0.9,Zica-20180330-173188
1373848,32.7695,-119.0859,6,7,-1.6,Zica-20180330-173188
1378801,32.7876,-119.1047,6,7.1,-1.1,Zica-20180330-173188
1380503,32.8006,-119.1111,7,14.2,-0.9,Zica-20180330-173188
1382589,32.807,-119.1176,5,4.7,-1,Zica-20180330-173188
1386077,32.7944,-119.1311,8,10.9,-1.2,Zica-20180330-173188
1387349,32.7955,-119.1208,6,8.8,-1.5,Zica-20180330-173188
1387953,32.8018,-119.1143,7,9.1,-1.6,Zica-20180330-173188
1388873,32.8037,-119.1012,8,11.1,-2.1,Zica-20180330-173188
1389496,32.8019,-119.0962,6,10.8,-1,Zica-20180330-173188
1391107,32.7967,-119.0883,8,21.1,-2.7,Zica-20180330-173188
1391948,32.8008,-119.0791,7,8.1,-1.9,Zica-20180330-173188
1392673,32.7969,-119.0607,5,1.6,-1,Zica-20180330-173188
1393321,32.7972,-119.0446,6,4.1,-1,Zica-20180330-173188
1393937,32.7991,-119.0307,5,5.6,-1.6,Zica-20180330-173188
1394578,32.7966,-119.0152,5,14.6,-1.4,Zica-20180330-173188
1395414,32.7951,-119.0038,4,0.5,-1.6,Zica-20180330-173188
1396862,32.7985,-118.9787,6,23.4,-2.8,Zica-20180330-173188
1397465,32.7951,-118.9674,4,0.4,-1.6,Zica-20180330-173188
1398617,32.7808,-118.9333,5,13.1,-1.3,Zica-20180330-173188
1400940,32.7853,-118.8968,4,0.3,-1.2,Zica-20180330-173188
1403311,32.8075,-118.8978,5,8.1,-1.3,Zica-20180330-173188
1408222,32.8493,-118.9263,4,0.8,-1.1,Zica-20180330-173188
1409730,32.8586,-118.9372,4,0.8,-1.2,Zica-20180330-173188
1413213,32.8679,-118.921,5,6.2,-1.7,Zica-20180330-173188
1417148,32.8667,-118.9403,4,0.1,-1.1,Zica-20180330-173188
1418971,32.8556,-118.9638,5,7.4,-0.9,Zica-20180330-173188
1421368,32.8479,-118.9882,5,4.1,-2.1,Zica-20180330-173188
1422936,32.8424,-119.0022,4,1,-1.7,Zica-20180330-173188
1426684,32.8447,-119.0017,7,10.3,-1.2,Zica-20180330-173188
1428105,32.8382,-118.9938,5,2.5,-1,Zica-20180330-173188
1428845,32.8396,-118.9953,4,2,-1.5,Zica-20180330-173188
1432455,32.8282,-118.9994,4,0.4,-1.1,Zica-20180330-173188
1433686,32.8232,-119.0037,5,3,-1.2,Zica-20180330-173188
1434436,32.8225,-119.0106,5,1.2,-1.3,Zica-20180330-173188
1435226,32.8237,-119.0154,6,9.3,-1.5,Zica-20180330-173188
1435944,32.8238,-119.0194,5,1.6,-1.6,Zica-20180330-173188
1439896,32.8228,-118.9858,7,16.5,-1.3,Zica-20180330-173188
1440631,32.823,-118.9828,9,6.4,-1.4,Zica-20180330-173188
1441918,32.8276,-118.9852,8,6.1,-1.5,Zica-20180330-173188
1449342,32.8458,-118.9786,5,17,-1.9,Zica-20180330-173188
1450726,32.8498,-118.9675,6,3.2,-1.3,Zica-20180330-173188
1452272,32.853,-118.9651,5,3.7,-0.9,Zica-20180330-173188
1453982,32.86,-118.965,4,0.4,-1.6,Zica-20180330-173188
1455013,32.8652,-118.9606,6,5.2,-1.1,Zica-20180330-173188
1458651,32.8476,-118.9702,5,1.5,-1.8,Zica-20180330-173188
1459400,32.8399,-118.9704,4,0.3,-1,Zica-20180330-173188
1463044,32.8221,-118.9819,6,13.8,-2.6,Zica-20180330-173188
1464459,32.8115,-118.9798,5,12.1,-2.4,Zica-20180330-173188
1466283,32.8012,-118.9858,6,16.9,-2.1,Zica-20180330-173188
1467853,32.7998,-118.9923,7,17.3,-2.1,Zica-20180330-173188
1470127,32.8059,-119.0032,5,7.7,-2.3,Zica-20180330-173188
1474324,32.8188,-119.0116,7,12,-2.5,Zica-20180330-173188
1476966,32.8391,-119.0118,7,8.4,-2.7,Zica-20180330-173188
1478402,32.8457,-119.0129,4,1.1,-1.9,Zica-20180330-173188
1479086,32.8496,-119.0119,6,0.6,-2.3,Zica-20180330-173188
1484136,32.8522,-119.0072,4,0.3,-2.3,Zica-20180330-173188
1486315,32.8549,-118.9947,5,4.1,-2.7,Zica-20180330-173188
1487776,32.8554,-118.9986,5,10.3,-1.9,Zica-20180330-173188
1489173,32.8511,-119.0012,5,0.5,-2.4,Zica-20180330-173188
1489883,32.8515,-118.9996,6,5.2,-2.4,Zica-20180330-173188
1493820,32.8525,-118.9967,6,10.4,-2,Zica-20180330-173188
1496112,32.8463,-119.0125,6,5.2,-2.3,Zica-20180330-173188
1497839,32.8486,-119.0182,6,4.9,-2.1,Zica-20180330-173188
1498446,32.8474,-119.0157,5,6.4,-2.4,Zica-20180330-173188
1499886,32.8458,-119.01,4,0.3,-2.6,Zica-20180330-173188
1504417,32.8277,-118.9893,5,6.4,-2.2,Zica-20180330-173188
1505880,32.8327,-118.9803,4,0.1,-1.9,Zica-20180330-173188
1506535,32.8354,-118.9812,6,10.4,-2.7,Zica-20180330-173188
1507401,32.8396,-118.9825,4,0.6,-2.3,Zica-20180330-173188
1508058,32.8414,-118.9856,4,0.4,-2.3,Zica-20180330-173188
1508747,32.842,-118.9891,5,4,-2.7,Zica-20180330-173188
1509827,32.8396,-118.9903,4,0.2,-2,Zica-20180330-173188
1513439,32.8342,-118.9854,5,1.7,-2.6,Zica-20180330-173188
1514058,32.8387,-118.9914,5,1.2,-2.3,Zica-20180330-173188
1514661,32.8412,-118.9955,5,5.4,-2.1,Zica-20180330-173188
1515302,32.8433,-118.9997,4,0.3,-2.3,Zica-20180330-173188
1516446,32.8438,-119.0052,6,8.9,-1.8,Zica-20180330-173188
1517481,32.8404,-119.01,5,7.5,-2,Zica-20180330-173188
1518692,32.8445,-119.0095,5,0.9,-2.1,Zica-20180330-173188
1521075,32.8603,-119.0091,5,6.1,-2.3,Zica-20180330-173188
1523105,32.8729,-119.0036,8,16,-2.1,Zica-20180330-173188
1523738,32.873,-119.0046,6,5.6,-2.4,Zica-20180330-173188
1525598,32.8642,-119.0106,4,0.5,-2.4,Zica-20180330-173188
1528758,32.8624,-119.0274,5,1.5,-2.5,Zica-20180330-173188
1529676,32.8604,-119.0361,6,17.8,-1.9,Zica-20180330-173188
1530321,32.8587,-119.0416,6,9.8,-2.2,Zica-20180330-173188
1531092,32.8591,-119.0482,4,0.4,-2.5,Zica-20180330-173188
1537582,32.8616,-119.0212,6,5.4,-2.5,Zica-20180330-173188
1539352,32.8578,-119.0095,5,2.7,-2,Zica-20180330-173188
1543023,32.8604,-119.0149,5,0.6,-1.8,Zica-20180330-173188
1544395,32.8548,-119.0088,5,8.8,-2.3,Zica-20180330-173188
1546203,32.8486,-118.9993,5,1,-2.7,Zica-20180330-173188
1547718,32.8488,-118.994,5,0.7,-2.7,Zica-20180330-173188
1549630,32.8503,-118.9867,4,0.9,-2,Zica-20180330-173188
1551582,32.8519,-118.9852,5,13.8,-2.9,Zica-20180330-173188
1555571,32.8829,-119.0108,6,9.6,-1.8,Zica-20180330-173188
1556553,32.8995,-119.0192,7,8.7,-1.8,Zica-20180330-173188
1557763,32.9197,-119.0287,4,1.1,-2.6,Zica-20180330-173188
1559663,32.943600000000004,-119.0427,9,12.6,-2,Zica-20180330-173188
1564141,32.9738,-119.0544,8,9.1,-2.3,Zica-20180330-173188
1566773,33.0002,-119.064,5,8.6,-2.7,Zica-20180330-173188
1569551,33.0026,-119.1046,5,6.9,-2.7,Zica-20180330-173188
1571934,33.0002,-119.1331,4,0.6,-2.3,Zica-20180330-173188
1573039,33.0041,-119.1404,4,0.1,-2.3,Zica-20180330-173188
1578289,32.9848,-119.1761,5,9.2,-2.3,Zica-20180330-173188
1579204,32.9777,-119.1734,5,1.3,-2.3,Zica-20180330-173188
1580537,32.9677,-119.1661,6,2,-2.6,Zica-20180330-173188
1581133,32.9631,-119.1614,6,2.6,-2.1,Zica-20180330-173188
1581738,32.9561,-119.1556,6,3.9,-2,Zica-20180330-173188
1582628,32.9473,-119.1473,4,1.4,-1.9,Zica-20180330-173188
1583402,32.9367,-119.1429,6,10.9,-1.9,Zica-20180330-173188
1588572,32.9066,-119.1384,4,0.7,-1.7,Zica-20180330-173188
1590485,32.8952,-119.115,6,16.1,-2.1,Zica-20180330-173188
